id,utcDate,matchday,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name,score.fullTime.home,score.fullTime.away,result,home_form,away_form,home_norm,away_norm,home_current_value_eur,home_previous_value_eur,home_value_change_pct,home_squad_avg_age,home_absolute_change,home_log_current_value,away_current_value_eur,away_previous_value_eur,away_value_change_pct,away_squad_avg_age,away_absolute_change,away_log_current_value
441896,2023-11-26T14:30:00Z,12,44,1. FC Heidenheim 1846,36,VfL Bochum 1848,0,0,Draw,4.0,0.0,1. fc heidenheim 1846,bochum 1848,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441894,2023-11-26T16:30:00Z,12,2,TSG 1899 Hoffenheim,15,1. FSV Mainz 05,1,1,Draw,1.0,4.0,1899 hoffenheim,fmainz 05,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441905,2023-12-01T19:30:00Z,13,55,SV Darmstadt 98,1,1. FC Köln,0,1,AwayWin,1.0,4.0,darmstadt 98,1. fc koln,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441898,2023-12-02T14:30:00Z,13,721,RB Leipzig,44,1. FC Heidenheim 1846,2,1,HomeWin,4.0,0.0,rb leipzig,1. fc heidenheim 1846,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441901,2023-12-02T14:30:00Z,13,18,Borussia Mönchengladbach,2,TSG 1899 Hoffenheim,2,1,HomeWin,1.0,4.0,borussia monchengladbach,1899 hoffenheim,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441902,2023-12-02T14:30:00Z,13,36,VfL Bochum 1848,11,VfL Wolfsburg,3,1,HomeWin,4.0,0.0,bochum 1848,vfl wolfsburg,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441904,2023-12-02T17:30:00Z,13,10,VfB Stuttgart,12,SV Werder Bremen,2,0,HomeWin,6.0,3.0,vfb stuttgart,sv werder bremen,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441900,2023-12-03T14:30:00Z,13,15,1. FSV Mainz 05,17,SC Freiburg,0,1,AwayWin,3.0,3.0,fmainz 05,sc freiburg,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441899,2023-12-03T16:30:00Z,13,3,Bayer 04 Leverkusen,4,Borussia Dortmund,1,1,Draw,3.0,2.0,bayer 04 leverkusen,borussia dortmund,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441903,2023-12-03T18:30:00Z,13,16,FC Augsburg,19,Eintracht Frankfurt,2,1,HomeWin,7.0,2.0,fc augsburg,eintracht frankfurt,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441911,2023-12-08T19:30:00Z,14,2,TSG 1899 Hoffenheim,36,VfL Bochum 1848,3,1,HomeWin,4.0,1.0,1899 hoffenheim,bochum 1848,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441907,2023-12-09T14:30:00Z,14,28,1. FC Union Berlin,18,Borussia Mönchengladbach,3,1,HomeWin,4.0,0.0,1. fc union berlin,borussia monchengladbach,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441908,2023-12-09T14:30:00Z,14,19,Eintracht Frankfurt,5,FC Bayern München,5,1,HomeWin,3.0,4.0,eintracht frankfurt,fc bayern munchen,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441909,2023-12-09T14:30:00Z,14,11,VfL Wolfsburg,17,SC Freiburg,0,1,AwayWin,4.0,0.0,vfl wolfsburg,sc freiburg,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441912,2023-12-09T14:30:00Z,14,12,SV Werder Bremen,16,FC Augsburg,2,0,HomeWin,4.0,2.0,sv werder bremen,fc augsburg,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441914,2023-12-09T14:30:00Z,14,44,1. FC Heidenheim 1846,55,SV Darmstadt 98,3,2,HomeWin,7.0,0.0,1. fc heidenheim 1846,darmstadt 98,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441906,2023-12-09T17:30:00Z,14,4,Borussia Dortmund,721,RB Leipzig,2,3,AwayWin,6.0,3.0,borussia dortmund,rb leipzig,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441913,2023-12-10T14:30:00Z,14,10,VfB Stuttgart,3,Bayer 04 Leverkusen,1,1,Draw,7.0,3.0,vfb stuttgart,bayer 04 leverkusen,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441910,2023-12-10T16:30:00Z,14,1,1. FC Köln,15,1. FSV Mainz 05,0,0,Draw,2.0,4.0,1. fc koln,fmainz 05,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441920,2023-12-15T19:30:00Z,15,18,Borussia Mönchengladbach,12,SV Werder Bremen,2,2,Draw,7.0,0.0,borussia monchengladbach,sv werder bremen,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441919,2023-12-16T14:30:00Z,15,15,1. FSV Mainz 05,44,1. FC Heidenheim 1846,0,1,AwayWin,4.0,3.0,fmainz 05,1. fc heidenheim 1846,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441921,2023-12-16T14:30:00Z,15,36,VfL Bochum 1848,28,1. FC Union Berlin,3,0,HomeWin,4.0,0.0,bochum 1848,1. fc union berlin,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441922,2023-12-16T14:30:00Z,15,16,FC Augsburg,4,Borussia Dortmund,1,1,Draw,5.0,1.0,fc augsburg,borussia dortmund,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441923,2023-12-16T14:30:00Z,15,55,SV Darmstadt 98,11,VfL Wolfsburg,0,1,AwayWin,3.0,3.0,darmstadt 98,vfl wolfsburg,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441916,2023-12-16T17:30:00Z,15,721,RB Leipzig,2,TSG 1899 Hoffenheim,3,1,HomeWin,4.0,1.0,rb leipzig,1899 hoffenheim,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441917,2023-12-17T14:30:00Z,15,17,SC Freiburg,1,1. FC Köln,2,0,HomeWin,1.0,4.0,sc freiburg,1. fc koln,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441918,2023-12-17T16:30:00Z,15,3,Bayer 04 Leverkusen,19,Eintracht Frankfurt,3,0,HomeWin,3.0,1.0,bayer 04 leverkusen,eintracht frankfurt,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441915,2023-12-17T18:30:00Z,15,5,FC Bayern München,10,VfB Stuttgart,3,0,HomeWin,7.0,3.0,fc bayern munchen,vfb stuttgart,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441930,2023-12-19T17:30:00Z,16,12,SV Werder Bremen,721,RB Leipzig,1,1,Draw,4.0,1.0,sv werder bremen,rb leipzig,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441924,2023-12-19T19:30:00Z,16,4,Borussia Dortmund,15,1. FSV Mainz 05,1,1,Draw,0.0,3.0,borussia dortmund,fmainz 05,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441929,2023-12-19T19:30:00Z,16,2,TSG 1899 Hoffenheim,55,SV Darmstadt 98,3,3,Draw,5.0,0.0,1899 hoffenheim,darmstadt 98,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441925,2023-12-20T17:30:00Z,16,28,1. FC Union Berlin,1,1. FC Köln,2,0,HomeWin,1.0,3.0,1. fc union berlin,1. fc koln,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441926,2023-12-20T19:30:00Z,16,3,Bayer 04 Leverkusen,36,VfL Bochum 1848,4,0,HomeWin,7.0,4.0,bayer 04 leverkusen,bochum 1848,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441927,2023-12-20T19:30:00Z,16,19,Eintracht Frankfurt,18,Borussia Mönchengladbach,2,1,HomeWin,4.0,0.0,eintracht frankfurt,borussia monchengladbach,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441928,2023-12-20T19:30:00Z,16,11,VfL Wolfsburg,5,FC Bayern München,1,2,AwayWin,3.0,3.0,vfl wolfsburg,fc bayern munchen,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441931,2023-12-20T19:30:00Z,16,10,VfB Stuttgart,16,FC Augsburg,3,0,HomeWin,4.0,1.0,vfb stuttgart,fc augsburg,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441932,2023-12-20T19:30:00Z,16,44,1. FC Heidenheim 1846,17,SC Freiburg,3,2,HomeWin,7.0,3.0,1. fc heidenheim 1846,sc freiburg,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441933,2024-01-12T19:30:00Z,17,5,FC Bayern München,2,TSG 1899 Hoffenheim,3,0,HomeWin,4.0,0.0,fc bayern munchen,1899 hoffenheim,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441934,2024-01-13T14:30:00Z,17,721,RB Leipzig,19,Eintracht Frankfurt,0,1,AwayWin,6.0,4.0,rb leipzig,eintracht frankfurt,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441935,2024-01-13T14:30:00Z,17,17,SC Freiburg,28,1. FC Union Berlin,0,0,Draw,7.0,1.0,sc freiburg,1. fc union berlin,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441936,2024-01-13T14:30:00Z,17,15,1. FSV Mainz 05,11,VfL Wolfsburg,1,1,Draw,0.0,4.0,fmainz 05,vfl wolfsburg,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441938,2024-01-13T14:30:00Z,17,1,1. FC Köln,44,1. FC Heidenheim 1846,1,1,Draw,2.0,3.0,1. fc koln,1. fc heidenheim 1846,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441940,2024-01-13T14:30:00Z,17,16,FC Augsburg,3,Bayer 04 Leverkusen,0,1,AwayWin,4.0,0.0,fc augsburg,bayer 04 leverkusen,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441941,2024-01-13T17:30:00Z,17,55,SV Darmstadt 98,4,Borussia Dortmund,0,3,AwayWin,1.0,5.0,darmstadt 98,borussia dortmund,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441939,2024-01-14T14:30:00Z,17,36,VfL Bochum 1848,12,SV Werder Bremen,1,1,Draw,4.0,2.0,bochum 1848,sv werder bremen,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441937,2024-01-14T16:30:00Z,17,18,Borussia Mönchengladbach,10,VfB Stuttgart,3,1,HomeWin,7.0,0.0,borussia monchengladbach,vfb stuttgart,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441943,2024-01-20T14:30:00Z,18,1,1. FC Köln,4,Borussia Dortmund,0,4,AwayWin,2.0,0.0,1. fc koln,borussia dortmund,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441946,2024-01-20T14:30:00Z,18,55,SV Darmstadt 98,19,Eintracht Frankfurt,2,2,Draw,6.0,4.0,darmstadt 98,eintracht frankfurt,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441947,2024-01-20T14:30:00Z,18,44,1. FC Heidenheim 1846,11,VfL Wolfsburg,1,1,Draw,7.0,4.0,1. fc heidenheim 1846,vfl wolfsburg,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441948,2024-01-20T14:30:00Z,18,17,SC Freiburg,2,TSG 1899 Hoffenheim,3,2,HomeWin,4.0,0.0,sc freiburg,1899 hoffenheim,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441950,2024-01-20T14:30:00Z,18,36,VfL Bochum 1848,10,VfB Stuttgart,1,0,HomeWin,4.0,0.0,bochum 1848,vfb stuttgart,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441945,2024-01-20T17:30:00Z,18,721,RB Leipzig,3,Bayer 04 Leverkusen,2,3,AwayWin,3.0,4.0,rb leipzig,bayer 04 leverkusen,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441942,2024-01-21T14:30:00Z,18,5,FC Bayern München,12,SV Werder Bremen,0,1,AwayWin,4.0,5.0,fc bayern munchen,sv werder bremen,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441949,2024-01-21T16:30:00Z,18,18,Borussia Mönchengladbach,16,FC Augsburg,1,2,AwayWin,1.0,3.0,borussia monchengladbach,fc augsburg,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441897,2024-01-24T19:30:00Z,13,5,FC Bayern München,28,1. FC Union Berlin,1,0,HomeWin,6.0,1.0,fc bayern munchen,1. fc union berlin,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441954,2024-01-26T19:30:00Z,19,19,Eintracht Frankfurt,15,1. FSV Mainz 05,1,0,HomeWin,1.0,2.0,eintracht frankfurt,fmainz 05,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441951,2024-01-27T14:30:00Z,19,16,FC Augsburg,5,FC Bayern München,2,3,AwayWin,1.0,3.0,fc augsburg,fc bayern munchen,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441952,2024-01-27T14:30:00Z,19,10,VfB Stuttgart,721,RB Leipzig,5,2,HomeWin,6.0,0.0,vfb stuttgart,rb leipzig,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441953,2024-01-27T14:30:00Z,19,12,SV Werder Bremen,17,SC Freiburg,3,1,HomeWin,4.0,5.0,sv werder bremen,sc freiburg,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441956,2024-01-27T14:30:00Z,19,11,VfL Wolfsburg,1,1. FC Köln,1,1,Draw,1.0,1.0,vfl wolfsburg,1. fc koln,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441958,2024-01-27T14:30:00Z,19,2,TSG 1899 Hoffenheim,44,1. FC Heidenheim 1846,1,1,Draw,4.0,5.0,1899 hoffenheim,1. fc heidenheim 1846,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441955,2024-01-27T17:30:00Z,19,3,Bayer 04 Leverkusen,18,Borussia Mönchengladbach,0,0,Draw,4.0,1.0,bayer 04 leverkusen,borussia monchengladbach,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441959,2024-01-28T14:30:00Z,19,28,1. FC Union Berlin,55,SV Darmstadt 98,1,0,HomeWin,6.0,1.0,1. fc union berlin,darmstadt 98,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441957,2024-01-28T16:30:00Z,19,4,Borussia Dortmund,36,VfL Bochum 1848,3,1,HomeWin,4.0,7.0,borussia dortmund,bochum 1848,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441960,2024-02-02T19:30:00Z,20,44,1. FC Heidenheim 1846,4,Borussia Dortmund,0,0,Draw,5.0,2.0,1. fc heidenheim 1846,borussia dortmund,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441962,2024-02-03T14:30:00Z,20,55,SV Darmstadt 98,3,Bayer 04 Leverkusen,0,2,AwayWin,4.0,9.0,darmstadt 98,bayer 04 leverkusen,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441964,2024-02-03T14:30:00Z,20,5,FC Bayern München,18,Borussia Mönchengladbach,3,1,HomeWin,3.0,1.0,fc bayern munchen,borussia monchengladbach,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441966,2024-02-03T14:30:00Z,20,15,1. FSV Mainz 05,12,SV Werder Bremen,0,1,AwayWin,4.0,7.0,fmainz 05,sv werder bremen,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441967,2024-02-03T14:30:00Z,20,36,VfL Bochum 1848,16,FC Augsburg,1,1,Draw,0.0,4.0,bochum 1848,fc augsburg,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441968,2024-02-03T14:30:00Z,20,17,SC Freiburg,10,VfB Stuttgart,1,3,AwayWin,6.0,3.0,sc freiburg,vfb stuttgart,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441963,2024-02-03T17:30:00Z,20,1,1. FC Köln,19,Eintracht Frankfurt,2,0,HomeWin,4.0,1.0,1. fc koln,eintracht frankfurt,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441965,2024-02-04T14:30:00Z,20,11,VfL Wolfsburg,2,TSG 1899 Hoffenheim,2,2,Draw,2.0,1.0,vfl wolfsburg,1899 hoffenheim,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441961,2024-02-04T16:30:00Z,20,721,RB Leipzig,28,1. FC Union Berlin,2,0,HomeWin,6.0,1.0,rb leipzig,1. fc union berlin,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441944,2024-02-07T17:30:00Z,18,15,1. FSV Mainz 05,28,1. FC Union Berlin,1,1,Draw,3.0,2.0,fmainz 05,1. fc union berlin,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441971,2024-02-09T19:30:00Z,21,4,Borussia Dortmund,17,SC Freiburg,3,0,HomeWin,4.0,0.0,borussia dortmund,sc freiburg,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441970,2024-02-10T14:30:00Z,21,16,FC Augsburg,721,RB Leipzig,2,2,Draw,1.0,4.0,fc augsburg,rb leipzig,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441972,2024-02-10T14:30:00Z,21,28,1. FC Union Berlin,11,VfL Wolfsburg,1,0,HomeWin,6.0,1.0,1. fc union berlin,vfl wolfsburg,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441975,2024-02-10T14:30:00Z,21,19,Eintracht Frankfurt,36,VfL Bochum 1848,1,1,Draw,4.0,4.0,eintracht frankfurt,bochum 1848,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441976,2024-02-10T14:30:00Z,21,12,SV Werder Bremen,44,1. FC Heidenheim 1846,1,2,AwayWin,2.0,5.0,sv werder bremen,1. fc heidenheim 1846,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441977,2024-02-10T14:30:00Z,21,18,Borussia Mönchengladbach,55,SV Darmstadt 98,0,0,Draw,4.0,1.0,borussia monchengladbach,darmstadt 98,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441969,2024-02-10T17:30:00Z,21,3,Bayer 04 Leverkusen,5,FC Bayern München,3,0,HomeWin,4.0,9.0,bayer 04 leverkusen,fc bayern munchen,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441973,2024-02-11T14:30:00Z,21,10,VfB Stuttgart,15,1. FSV Mainz 05,3,1,HomeWin,6.0,3.0,vfb stuttgart,fmainz 05,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441974,2024-02-11T16:30:00Z,21,2,TSG 1899 Hoffenheim,1,1. FC Köln,1,1,Draw,4.0,2.0,1899 hoffenheim,1. fc koln,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441984,2024-02-16T19:30:00Z,22,1,1. FC Köln,12,SV Werder Bremen,0,1,AwayWin,3.0,2.0,1. fc koln,sv werder bremen,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441979,2024-02-17T14:30:00Z,22,11,VfL Wolfsburg,4,Borussia Dortmund,1,1,Draw,3.0,1.0,vfl wolfsburg,borussia dortmund,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441980,2024-02-17T14:30:00Z,22,2,TSG 1899 Hoffenheim,28,1. FC Union Berlin,0,1,AwayWin,2.0,1.0,1899 hoffenheim,1. fc union berlin,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441981,2024-02-17T14:30:00Z,22,44,1. FC Heidenheim 1846,3,Bayer 04 Leverkusen,1,2,AwayWin,2.0,4.0,1. fc heidenheim 1846,bayer 04 leverkusen,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441985,2024-02-17T14:30:00Z,22,15,1. FSV Mainz 05,16,FC Augsburg,1,0,HomeWin,1.0,4.0,fmainz 05,fc augsburg,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441986,2024-02-17T14:30:00Z,22,55,SV Darmstadt 98,10,VfB Stuttgart,1,2,AwayWin,6.0,6.0,darmstadt 98,vfb stuttgart,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441983,2024-02-17T17:30:00Z,22,721,RB Leipzig,18,Borussia Mönchengladbach,2,0,HomeWin,1.0,1.0,rb leipzig,borussia monchengladbach,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441982,2024-02-18T14:30:00Z,22,17,SC Freiburg,19,Eintracht Frankfurt,3,3,Draw,4.0,0.0,sc freiburg,eintracht frankfurt,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441978,2024-02-18T16:30:00Z,22,36,VfL Bochum 1848,5,FC Bayern München,3,2,HomeWin,6.0,3.0,bochum 1848,fc bayern munchen,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441990,2024-02-23T19:30:00Z,23,3,Bayer 04 Leverkusen,15,1. FSV Mainz 05,2,1,HomeWin,4.0,0.0,bayer 04 leverkusen,fmainz 05,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441991,2024-02-24T14:30:00Z,23,10,VfB Stuttgart,1,1. FC Köln,1,1,Draw,3.0,3.0,vfb stuttgart,1. fc koln,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441994,2024-02-24T14:30:00Z,23,28,1. FC Union Berlin,44,1. FC Heidenheim 1846,2,2,Draw,1.0,5.0,1. fc union berlin,1. fc heidenheim 1846,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441995,2024-02-24T14:30:00Z,23,12,SV Werder Bremen,55,SV Darmstadt 98,1,1,Draw,4.0,6.0,sv werder bremen,darmstadt 98,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
